instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
m6a.metal,m6a,General purpose,sa-east-1,1.0,,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,768.0,EBS only,unsupported,13.2192,15.0624,22.0512,5.9766,7.8198,14.8086
m7i.48xlarge,m7i,General purpose,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,768.0,EBS only,unsupported,15.4224,17.2656,24.2544,6.9728,8.816,15.8048
m7i.metal-48xl,m7i,General purpose,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,768.0,EBS only,unsupported,15.4224,17.2656,24.2544,6.9728,8.816,15.8048
r7i.48xlarge,r7i,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,1536.0,EBS only,unsupported,20.2608,22.104,29.0928,9.2017,11.0449,18.0337
r7i.metal-48xl,r7i,Memory optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,1536.0,EBS only,unsupported,20.2608,22.104,29.0928,9.2017,11.0449,18.0337
p5.48xlarge,p5,GPU instance,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,2048.0,8 x 3840 GB SSD,supported,92.4672,94.3104,,39.9458,41.789,
u-3tb1.56xlarge,u-3tb1,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Skylake),224.0,3072.0,EBS only,unsupported,43.55,45.7004,53.854,13.9926,16.143,24.2966
u-6tb1.56xlarge,u-6tb1,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Skylake),224.0,6144.0,EBS only,unsupported,74.0253,76.1757,84.3293,23.7843,25.9347,34.0883
u-6tb1.112xlarge,u-6tb1,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Skylake),448.0,6144.0,EBS only,unsupported,87.1,91.4008,107.708,27.9852,32.286,48.5932
u-9tb1.112xlarge,u-9tb1,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Skylake),448.0,9216.0,EBS only,unsupported,130.65,134.9508,151.258,42.0484,46.3492,62.6564
u-12tb1.112xlarge,u-12tb1,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Skylake),448.0,12288.0,EBS only,unsupported,174.2,178.5008,194.808,56.0645,60.3653,76.6725
u-18tb1.112xlarge,u-18tb1,Memory optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8280L (Cascade Lake),448.0,18432.0,EBS only,unsupported,261.3,265.6008,281.908,83.9557,88.2565,104.5637
